business_id,score,date
36232,100,4/28/15
49479,100,10/8/14
49479,100,4/27/15
63646,88,12/1/14
63646,96,12/1/14
74274,97,6/23/14
74274,94,12/9/14
31476,100,6/30/14
31476,100,4/28/15
81252,100,6/16/14
81252,96,12/12/14
81252,100,12/23/14
90691,99,9/12/14
90691,96,3/11/15
90691,100,3/11/15
32485,94,6/30/14
32485,90,12/30/14
32485,93,1/14/15
94476,92,6/24/14
94476,96,6/24/14
94476,94,12/29/14
54852,100,6/25/14
54852,94,12/18/14
54852,98,12/18/14
31486,100,8/8/14
31486,100,10/14/14
31486,100,2/25/15
55701,97,10/2/14
55701,95,3/20/15
55701,86,3/26/15
31693,97,8/27/14
31693,96,3/12/15
92381,97,7/17/14
92381,99,1/12/15
75702,93,10/7/14
75702,98,10/7/14
31499,98,10/16/14
31499,100,4/9/15
59138,100,11/3/14
59138,100,5/18/15
74601,100,2/2/15
88473,99,7/30/14
94938,100,2/2/15
97370,100,5/6/15
30950,95,11/20/14
30950,100,11/20/14
64873,92,11/26/14
64873,100,11/26/14
64873,92,5/22/15
80476,90,11/25/14
80476,100,12/9/14
80476,98,5/27/15
87515,100,6/25/14
87515,98,12/29/14
89773,100,10/24/14
89773,100,4/3/15
93836,100,12/2/14
93836,100,5/21/15
35840,100,9/15/14
35840,100,2/27/15
75992,100,10/15/14
75992,100,3/24/15
69008,98,7/15/14
69008,97,1/9/15
69163,99,10/23/14
69163,96,5/11/15
38962,92,6/20/14
38962,97,6/20/14
38962,92,12/9/14
38962,97,12/9/14
48396,98,6/25/14
48396,92,12/10/14
48396,100,12/19/14
32267,100,11/3/14
32267,100,4/13/15
31508,92,2/24/15
31508,92,3/17/15
31508,95,3/24/15
32511,97,6/13/14
32511,93,11/20/14
32511,99,11/21/14
31519,100,10/1/14
31519,100,2/11/15
74909,100,8/3/14
95726,100,12/12/14
95726,98,4/15/15
76416,100,7/28/14
76416,100,1/20/15
93864,100,7/9/14
93864,99,1/12/15
62729,95,8/14/14
62729,100,8/14/14
62729,100,2/19/15
40751,98,9/19/14
40751,100,3/31/15
73839,100,7/17/14
73839,100,1/28/15
65435,94,8/26/14
65435,98,8/26/14
65435,100,3/20/15
65435,87,4/21/15
65435,95,4/21/15
90472,87,7/29/14
90472,99,8/12/14
90472,90,2/3/15
90472,90,2/20/15
90472,95,2/20/15
64847,100,8/18/14
64847,99,2/2/15
45109,100,6/24/14
45109,100,12/23/14
45109,100,12/27/14
31625,100,11/25/14
31625,100,3/18/15
31546,90,8/18/14
31546,95,8/18/14
31546,96,2/3/15
31547,91,11/18/14
31547,96,11/18/14
31547,88,5/28/15
31549,97,12/1/14
31549,96,5/20/15
31582,100,3/2/15
31585,95,8/11/14
31585,99,8/11/14
31585,98,2/10/15
33170,98,11/14/14
33170,98,5/20/15
62727,100,8/8/14
62727,100,1/29/15
96116,100,9/15/14
96116,100,4/28/15
30775,98,11/26/14
64768,99,7/8/14
64768,100,12/30/14
31617,89,10/14/14
31617,98,10/14/14
31617,88,3/26/15
31617,97,3/26/15
62191,100,6/23/14
62191,100,12/12/14
48565,92,10/8/14
48565,100,10/8/14
48565,100,3/23/15
61674,100,10/3/14
61674,99,4/14/15
56507,100,9/11/14
56507,100,3/9/15
80467,97,7/21/14
80467,87,1/15/15
80467,100,1/15/15
68005,98,11/18/14
30573,100,8/4/14
30573,100,1/12/15
96054,100,9/5/14
96054,100,10/6/14
96054,100,3/19/15
77853,100,11/17/14
31554,100,10/31/14
31554,100,4/3/15
31553,98,10/7/14
31553,100,4/3/15
31556,100,11/4/14
31556,100,5/28/15
52248,93,12/10/14
96278,100,8/25/14
96278,96,10/28/14
96278,100,11/18/14
96278,94,4/28/15
96278,99,4/28/15
96427,100,10/28/14
83492,90,7/29/14
83492,94,7/29/14
83492,88,2/3/15
83492,93,2/20/15
59139,98,6/27/14
59139,97,12/17/14
31564,100,9/8/14
31564,94,3/4/15
31564,99,3/4/15
31562,89,6/19/14
31562,97,6/19/14
31562,100,6/20/14
31562,100,12/3/14
50117,97,7/1/14
50117,96,12/22/14
31565,100,6/17/14
31565,96,12/2/14
40343,99,6/20/14
40343,99,12/12/14
33271,96,11/24/14
33271,100,11/24/14
32204,99,8/27/14
32204,97,2/25/15
44650,98,9/17/14
44650,100,3/30/15
67895,99,10/23/14
67895,94,4/10/15
83293,95,6/30/14
83293,95,12/30/14
79572,97,9/30/14
79572,96,5/20/15
31561,100,1/21/15
70142,100,5/13/15
66977,96,9/9/14
66977,96,2/9/15
66977,93,2/11/15
66977,97,2/11/15
84099,97,10/24/14
92999,98,10/24/14
92998,100,10/24/14
84100,99,10/24/14
92997,97,10/24/14
84098,100,10/24/14
36088,100,7/28/14
92995,96,10/24/14
92995,100,12/4/14
92995,100,4/22/15
92996,96,10/24/14
92996,100,12/4/14
92996,100,4/22/15
63153,97,8/11/14
63153,97,1/15/15
94803,100,4/17/15
31132,94,3/25/15
59609,88,7/11/14
59609,93,7/11/14
59609,96,1/6/15
63640,95,8/28/14
63640,99,8/28/14
63640,99,2/26/15
97091,100,5/12/15
43559,99,12/4/14
85934,100,6/30/14
85934,100,12/18/14
88182,96,11/20/14
88182,90,5/28/15
31007,94,11/25/14
31595,95,10/22/14
31595,97,5/20/15
31597,100,7/2/14
31597,100,12/17/14
31600,100,9/29/14
31600,100,2/9/15
90689,100,9/29/14
90689,100,3/27/15
31602,100,6/30/14
31602,100,12/10/14
31605,100,9/29/14
31605,100,3/12/15
94230,84,11/19/14
94230,100,12/2/14
96992,93,3/4/15
96992,100,4/1/15
96992,100,5/4/15
93445,100,9/22/14
93445,95,3/30/15
69296,88,6/17/14
69296,96,6/17/14
69296,96,12/18/14
49170,100,10/10/14
49170,100,4/8/15
31652,100,9/25/14
31652,100,2/10/15
76026,100,11/11/14
76026,100,5/4/15
31067,89,6/27/14
31067,96,6/27/14
31067,90,12/9/14
31069,95,6/25/14
31069,90,12/30/14
31069,94,12/30/14
31610,88,12/12/14
31610,96,12/12/14
75308,92,6/18/14
75308,96,6/18/14
75308,85,12/11/14
75308,94,12/11/14
75979,98,8/27/14
75979,98,2/27/15
31612,100,10/29/14
31612,100,2/26/15
31635,96,11/25/14
31635,94,3/18/15
31635,98,3/18/15
31636,100,11/25/14
31636,100,3/18/15
31636,99,3/18/15
51713,98,9/16/14
51713,96,3/26/15
63151,100,6/25/14
63151,99,12/17/14
31648,99,9/8/14
90416,100,10/23/14
90416,99,3/25/15
62815,100,10/23/14
62815,99,3/25/15
65010,100,10/23/14
65010,100,3/25/15
31619,100,10/23/14
31619,96,3/25/15
31619,100,3/25/15
31639,95,7/1/14
31639,98,12/5/14
31640,93,10/29/14
31640,99,5/20/15
69339,96,8/3/14
69339,99,3/2/15
72011,100,4/30/15
31641,100,10/20/14
31641,100,4/24/15
58584,93,9/25/14
58584,98,10/10/14
58584,99,3/10/15
31140,100,12/3/14
86108,99,3/19/15
62513,100,11/18/14
62513,97,5/20/15
31643,97,10/27/14
31643,91,2/24/15
31643,96,2/24/15
77815,100,8/12/14
77815,99,2/5/15
30883,98,8/18/14
30883,98,2/6/15
31649,99,10/14/14
31649,100,1/30/15
93890,100,9/4/14
93890,98,2/6/15
85076,100,8/12/14
85076,100,1/28/15
82073,100,9/9/14
82073,100,1/23/15
63161,98,10/6/14
63161,95,4/1/15
63161,99,4/1/15
77785,98,12/2/14
77785,95,5/28/15
77785,99,5/28/15
66979,93,8/14/14
66979,98,8/14/14
66979,92,2/26/15
66979,96,2/26/15
30874,100,10/8/14
30874,100,4/1/15
31690,100,7/24/14
31690,96,1/7/15
31690,100,1/16/15
72763,100,9/2/14
72763,99,2/6/15
54922,99,10/22/14
54922,99,5/20/15
96689,100,12/22/14
96773,100,1/13/15
48865,96,8/15/14
48865,95,1/23/15
62854,98,9/2/14
62854,100,2/25/15
66936,90,10/17/14
66936,95,10/17/14
66936,96,5/18/15
74414,97,9/19/14
74414,96,2/13/15
31760,100,7/31/14
31760,97,1/29/15
75331,100,9/15/14
75331,95,3/9/15
75331,100,3/9/15
63097,95,7/14/14
63097,76,1/8/15
63097,85,1/8/15
32481,96,6/18/14
32481,99,12/3/14
74940,82,11/25/14
74940,100,12/5/14
31711,100,6/25/14
31711,100,12/3/14
31711,98,5/12/15
31701,96,9/16/14
31701,96,4/7/15
31710,98,7/20/14
31710,97,1/6/15
61454,97,6/12/14
61454,97,12/19/14
81926,99,9/25/14
81926,97,3/23/15
31725,81,11/3/14
31725,91,11/3/14
31725,88,4/30/15
31725,93,4/30/15
45453,91,8/13/14
45453,86,2/2/15
33179,95,6/27/14
33179,100,6/27/14
33179,99,12/1/14
31736,98,9/15/14
31736,98,3/4/15
32517,99,8/27/14
32517,96,2/26/15
86979,82,11/26/14
86979,100,12/11/14
96526,100,1/16/15
50321,95,12/1/14
83433,97,6/25/14
83433,96,12/18/14
31628,99,11/25/14
31628,99,3/18/15
87028,95,12/23/14
31744,100,10/30/14
31744,98,10/31/14
31744,99,5/13/15
94829,100,9/11/14
94829,100,3/31/15
64612,98,6/26/14
64612,99,12/30/14
81350,100,6/30/14
81350,98,12/23/14
59830,99,6/30/14
59830,96,12/4/14
78857,98,8/22/14
57693,98,6/27/14
57693,99,12/15/14
74990,94,10/16/14
74990,94,3/25/15
74990,98,3/25/15
31988,93,8/7/14
31988,87,2/3/15
31988,92,2/3/15
32973,96,11/5/14
32973,89,4/22/15
32973,86,5/5/15
32973,94,5/5/15
41125,98,7/8/14
41125,100,1/15/15
86726,100,7/16/14
86726,98,1/8/15
77200,100,6/25/14
77200,98,12/16/14
77200,98,1/8/15
63423,97,7/23/14
63423,98,1/6/15
88423,90,8/4/14
88423,100,8/18/14
88423,98,1/22/15
32261,100,6/26/14
32261,100,12/27/14
31761,100,10/15/14
31761,100,3/26/15
68766,100,9/18/14
68766,98,2/27/15
44287,99,6/30/14
69424,99,11/6/14
69424,100,4/15/15
63536,100,9/18/14
63536,100,1/30/15
41853,96,7/24/14
41853,100,7/24/14
41853,93,1/9/15
41853,98,1/9/15
57081,99,10/30/14
57081,100,3/17/15
31763,100,8/17/14
31763,100,2/13/15
56509,91,9/29/14
56509,95,9/29/14
56509,88,4/14/15
56509,92,4/14/15
31765,100,9/18/14
31765,100,2/25/15
43424,100,6/24/14
43424,100,12/9/14
31768,100,7/17/14
31768,100,1/7/15
31769,100,10/3/14
31769,100,3/26/15
90195,100,10/6/14
90195,100,4/2/15
54985,100,7/16/14
54985,100,1/30/15
31771,100,10/16/14
31771,100,3/23/15
31774,97,7/25/14
31774,96,1/8/15
31776,98,11/23/14
31776,95,5/29/15
31776,99,5/29/15
31778,99,7/31/14
31778,99,1/12/15
56836,99,10/13/14
56836,99,3/12/15
61196,98,9/18/14
61196,100,2/6/15
62236,96,6/13/14
62236,98,12/23/14
63424,100,8/5/14
63424,100,1/27/15
64638,93,8/6/14
64638,100,8/6/14
64638,94,1/26/15
64638,98,1/26/15
71210,100,9/12/14
71210,96,2/25/15
95900,100,8/6/14
95900,99,2/6/15
96367,100,10/31/14
31777,99,8/28/14
31777,98,2/10/15
31772,93,10/7/14
31772,90,4/16/15
31772,94,4/16/15
42873,96,6/12/14
42873,96,12/16/14
31773,100,10/22/14
31773,100,4/3/15
31780,95,8/11/14
31780,97,2/24/15
31781,100,8/21/14
31781,100,2/13/15
31973,100,6/24/14
31973,100,12/3/14
31973,100,12/9/14
31973,100,5/13/15
65872,100,10/16/14
65872,100,4/1/15
63204,100,6/23/14
63204,98,12/10/14
63445,100,9/15/14
63445,100,2/9/15
63445,100,2/25/15
60843,100,9/29/14
60843,97,3/3/15
60843,100,4/29/15
60841,97,8/1/14
60841,95,2/2/15
69920,100,10/28/14
69920,99,4/16/15
81072,100,6/11/14
81072,100,12/10/14
31976,92,9/29/14
31976,97,9/29/14
31976,98,3/18/15
79519,90,9/16/14
79519,100,9/29/14
79519,96,3/31/15
79519,100,3/31/15
92993,99,11/17/14
45726,99,7/4/14
45726,97,12/9/14
85262,98,6/18/14
85262,100,11/25/14
31193,96,1/14/15
51398,100,9/23/14
51398,100,3/12/15
31983,100,9/25/14
31983,100,2/4/15
31985,100,6/11/14
31985,100,12/3/14
31985,96,5/8/15
88572,100,7/7/14
88572,96,1/8/15
88572,100,1/22/15
32467,98,7/28/14
32467,95,1/15/15
32467,100,1/15/15
94143,100,10/13/14
94143,100,3/27/15
44452,98,8/12/14
44452,97,2/12/15
89221,97,10/25/14
43115,100,7/22/14
43115,100,8/27/14
43115,100,2/26/15
76793,100,12/3/14
80175,98,12/18/14
84976,97,11/14/14
84976,100,5/29/15
89867,96,7/24/14
89867,94,1/13/15
89867,99,1/13/15
93419,100,12/2/14
32011,100,9/26/14
32011,100,5/7/15
30894,98,8/7/14
30894,98,1/26/15
86039,100,6/30/14
86039,99,12/29/14
40797,96,10/30/14
40797,96,5/11/15
71063,99,6/17/14
71063,88,12/29/14
71063,91,2/4/15
71063,92,3/9/15
49749,99,11/5/14
71366,100,6/30/14
71366,100,1/6/15
35696,94,9/4/14
35696,90,2/25/15
35696,96,4/7/15
35696,94,4/7/15
65526,98,6/17/14
65526,91,12/30/14
65526,95,12/30/14
96066,97,3/2/15
32508,100,9/24/14
32508,93,3/12/15
32508,97,3/12/15
40798,100,9/23/14
40798,100,1/28/15
94120,100,6/17/14
94120,94,12/15/14
94120,98,12/15/14
87712,95,11/25/14
44731,76,6/17/14
44731,87,6/17/14
44731,94,11/19/14
47076,98,6/26/14
47076,97,12/29/14
94390,100,7/29/14
94390,100,1/12/15
79974,100,11/20/14
79974,100,5/15/15
71470,82,10/27/14
71470,92,11/20/14
71470,97,4/23/15
93683,99,8/18/14
93683,100,2/2/15
78803,100,12/8/14
68201,98,11/7/14
68201,85,4/29/15
68201,100,5/13/15
96525,100,11/11/14
96525,100,4/29/15
96561,100,12/1/14
96561,100,1/8/15
82212,96,7/16/14
82212,96,1/8/15
87131,95,12/2/14
87131,91,5/22/15
87131,96,5/22/15
97035,95,3/20/15
97173,98,5/18/15
31708,85,9/15/14
31708,100,9/29/14
31708,99,3/10/15
36606,100,12/11/14
91605,98,9/18/14
91605,99,2/19/15
64920,100,10/2/14
64920,100,3/20/15
55166,100,4/3/15
32034,97,8/20/14
32034,100,1/29/15
37812,100,8/28/14
37812,100,3/3/15
71495,94,10/16/14
71495,98,10/16/14
71495,99,4/16/15
49234,98,9/25/14
49234,95,3/17/15
49234,99,3/17/15
62320,91,6/11/14
62320,96,6/11/14
62320,92,12/22/14
62320,97,12/22/14
32037,91,9/9/14
32037,97,9/19/14
32037,97,2/23/15
32038,99,6/11/14
32038,97,11/24/14
30812,97,5/15/15
32040,98,10/13/14
32040,86,5/13/15
61793,89,6/25/14
61793,94,6/25/14
61793,94,12/22/14
87961,100,10/23/14
87961,100,4/15/15
32042,100,9/22/14
32042,100,3/9/15
34288,100,8/29/14
34288,100,2/5/15
30776,99,7/24/14
30776,99,1/29/15
34275,100,9/26/14
34275,92,3/12/15
34275,98,3/25/15
86899,100,9/9/14
86899,95,2/9/15
61335,97,7/24/14
61335,97,12/29/14
49212,100,8/19/14
49212,100,2/26/15
89705,86,10/29/14
89705,99,12/11/14
74975,70,7/23/14
74975,95,7/23/14
74975,98,1/12/15
32046,96,7/9/14
32046,100,7/9/14
32046,100,1/2/15
49634,98,5/28/15
60694,100,8/14/14
60694,99,1/14/15
53663,100,11/7/14
53663,100,5/4/15
41646,89,6/24/14
41646,98,6/24/14
41646,99,12/15/14
66667,96,11/7/14
66667,94,5/14/15
66667,89,5/19/15
38324,100,7/16/14
38324,100,1/7/15
42658,97,9/9/14
42658,97,3/3/15
75859,88,6/26/14
75859,100,7/9/14
75859,100,12/10/14
32050,96,6/24/14
32050,100,6/24/14
32050,98,12/15/14
31590,100,10/30/14
31590,100,5/8/15
97544,96,5/28/15
80453,96,9/18/14
80453,100,3/2/15
96075,100,8/29/14
96075,87,4/29/15
96075,97,5/12/15
85725,100,3/31/15
75980,96,8/18/14
75980,95,2/24/15
87430,100,10/27/14
87430,97,10/29/14
87430,100,4/24/15
88010,100,9/23/14
88010,100,4/16/15
73694,96,6/13/14
73694,100,6/13/14
73694,98,12/8/14
76650,96,11/17/14
41379,99,9/29/14
41379,99,3/30/15
62657,99,8/8/14
62657,95,1/30/15
62657,100,1/30/15
59875,98,10/10/14
59875,99,3/16/15
62733,95,7/24/14
62733,90,1/12/15
62733,98,1/26/15
49867,98,6/20/14
49867,96,11/26/14
46294,96,11/18/14
46294,98,5/28/15
43483,95,7/25/14
43483,100,1/14/15
32398,100,8/8/14
32398,100,1/27/15
44915,97,9/2/14
44915,100,2/25/15
90382,99,6/24/14
90382,98,12/15/14
90382,100,5/29/15
31300,97,10/28/14
31300,99,5/8/15
32054,99,6/17/14
32054,96,12/16/14
49132,100,6/20/14
49132,100,12/2/14
82152,100,7/10/14
82152,95,1/26/15
89322,96,10/15/14
89322,100,10/29/14
89322,98,5/1/15
32470,98,7/24/14
32470,94,2/9/15
82226,100,10/1/14
82226,100,1/30/15
63726,95,6/25/14
63726,99,6/25/14
63726,100,12/1/14
34281,92,11/17/14
34281,96,12/4/14
68008,96,9/4/14
68008,97,3/4/15
57009,99,10/28/14
57009,99,4/6/15
59336,98,9/29/14
59336,99,3/26/15
64911,94,6/16/14
64911,97,12/2/14
66328,98,7/24/14
66328,96,1/12/15
64916,99,6/17/14
64916,100,12/16/14
32161,100,7/16/14
32161,100,1/9/15
79541,94,7/29/14
79541,100,8/12/14
79541,93,2/3/15
79541,100,2/20/15
31408,90,7/24/14
31408,95,7/24/14
31408,96,1/13/15
97444,98,5/25/15
97444,97,5/25/15
96118,98,3/4/15
30695,95,11/25/14
68612,93,6/18/14
68612,97,6/18/14
68612,98,12/8/14
95259,99,6/20/14
95259,92,12/3/14
95259,96,12/3/14
32164,100,9/17/14
32164,100,2/4/15
96645,100,12/23/14
32424,99,7/28/14
32424,100,1/9/15
43023,99,9/24/14
43023,97,5/14/15
95457,100,12/8/14
95457,100,5/28/15
78063,96,9/17/14
78063,97,9/29/14
78063,100,10/3/14
78063,96,3/12/15
93457,100,8/21/14
93457,98,9/19/14
93457,98,3/4/15
67608,98,9/10/14
67608,91,3/16/15
67608,97,3/30/15
32174,94,6/24/14
32174,95,12/22/14
32182,96,7/24/14
32182,99,1/5/15
43813,100,11/11/14
43813,93,5/15/15
43813,97,5/15/15
43813,95,5/28/15
44885,100,10/15/14
44885,100,4/6/15
68564,100,10/13/14
68564,93,4/2/15
68564,97,4/2/15
68564,98,4/13/15
43877,72,6/18/14
43877,100,7/1/14
43877,100,10/8/14
43877,100,12/10/14
54106,97,2/4/15
88148,99,11/6/14
88148,100,4/14/15
41508,99,8/28/14
41508,98,3/2/15
36048,97,9/3/14
36048,95,3/30/15
53922,96,1/22/15
78537,100,3/27/15
81615,92,6/20/14
81615,97,6/20/14
81615,100,12/12/14
96246,99,10/1/14
96246,82,3/24/15
96246,87,3/24/15
72188,94,10/10/14
72188,96,3/19/15
31293,99,6/10/14
31293,98,11/21/14
31632,98,11/25/14
31632,97,3/18/15
31630,100,11/25/14
31630,99,3/18/15
66326,99,9/4/14
66326,94,2/26/15
31232,97,8/23/14
31232,91,2/2/15
31232,99,3/9/15
73821,95,9/17/14
73821,95,3/12/15
73821,98,3/12/15
81053,99,8/11/14
81053,95,2/4/15
81476,95,10/17/14
81476,88,5/21/15
81476,92,5/21/15
68382,100,7/28/14
68382,100,1/14/15
57232,97,11/11/14
57232,94,4/7/15
57232,99,4/7/15
82838,98,12/29/14
32294,81,9/8/14
32294,98,10/1/14
32294,94,4/15/15
32294,90,4/15/15
93539,94,9/12/14
93539,98,9/12/14
93539,90,4/1/15
93539,92,4/16/15
93539,97,4/16/15
42004,95,9/8/14
42004,96,1/23/15
62842,99,6/22/14
62842,90,12/29/14
62842,98,12/29/14
32199,99,10/24/14
32199,99,5/1/15
86699,99,7/25/14
86699,99,1/9/15
48161,100,8/8/14
48161,100,1/27/15
79020,100,8/18/14
79020,100,2/11/15
79179,100,9/12/14
79179,99,3/16/15
42656,97,7/31/14
42656,97,2/27/15
32201,98,9/9/14
32201,98,2/27/15
36635,84,8/11/14
36635,96,8/11/14
36635,87,2/6/15
36635,98,2/23/15
49868,99,11/5/14
49868,98,4/14/15
61341,93,7/3/14
61341,91,12/29/14
63058,96,8/4/14
63058,99,1/30/15
65709,100,6/24/14
65709,99,12/10/14
94633,99,9/2/14
94633,99,2/27/15
47516,97,8/18/14
47516,98,2/26/15
93651,83,9/16/14
93651,88,9/16/14
93651,100,9/25/14
93651,87,3/16/15
93651,98,3/27/15
77202,100,8/13/14
77202,100,9/15/14
77202,100,3/4/15
31634,100,11/25/14
31634,98,3/18/15
82658,100,11/25/14
82658,100,3/18/15
82659,100,11/25/14
82659,98,3/18/15
32211,100,10/16/14
32211,93,4/7/15
32211,98,4/7/15
61197,100,10/1/14
61197,98,3/27/15
94065,100,9/26/14
94065,99,3/26/15
32213,92,9/11/14
32213,97,9/11/14
32213,94,4/3/15
32213,98,4/3/15
32311,99,10/14/14
32311,97,4/2/15
64846,100,8/8/14
64846,100,1/15/15
63381,96,11/13/14
63381,99,12/29/14
63381,99,5/5/15
44178,100,7/9/14
44178,100,1/6/15
75216,90,10/16/14
75216,95,10/16/14
75216,90,3/25/15
75216,95,3/25/15
32219,99,6/26/14
32219,98,12/15/14
30982,99,9/3/14
30982,98,2/9/15
89979,100,12/18/14
92520,100,8/8/14
92520,100,1/30/15
30891,100,6/25/14
30891,100,12/18/14
30868,92,10/29/14
30868,96,10/29/14
30868,98,5/13/15
84947,96,10/2/14
96277,100,8/25/14
96277,89,10/20/14
96277,93,10/20/14
96277,100,3/31/15
35972,85,9/9/14
35972,100,9/19/14
35972,99,3/11/15
97052,100,4/9/15
68195,96,6/13/14
68195,92,6/13/14
68195,93,12/10/14
68195,98,12/10/14
56865,98,11/20/14
56865,100,5/13/15
94860,100,9/5/14
94860,100,2/10/15
58509,98,10/28/14
58509,100,4/30/15
31695,100,9/9/14
31695,100,3/18/15
30818,95,9/23/14
30818,92,3/16/15
32224,100,8/19/14
32224,100,2/5/15
43235,100,6/25/14
43235,99,8/6/14
43235,90,1/29/15
43235,100,2/9/15
32230,100,8/26/14
31724,98,6/17/14
31724,98,12/22/14
83561,98,12/18/14
31023,100,9/5/14
31023,100,3/12/15
33076,83,11/18/14
33076,92,11/18/14
65100,100,9/11/14
65100,100,3/30/15
69006,99,7/29/14
69006,91,1/14/15
69006,98,1/28/15
95504,100,6/11/14
95504,100,7/11/14
95504,86,1/8/15
95504,98,1/8/15
32239,98,6/26/14
32977,100,8/13/14
32977,100,1/12/15
45117,98,6/20/14
45117,96,12/23/14
76398,92,11/10/14
76398,97,11/10/14
76398,93,5/1/15
76398,97,5/1/15
81811,100,9/17/14
81811,100,3/12/15
33579,100,8/12/14
33579,98,2/3/15
43189,91,10/27/14
43189,95,10/27/14
43189,88,4/14/15
43189,93,4/14/15
63963,98,6/19/14
63963,99,12/1/14
93630,93,10/15/14
93630,96,10/29/14
93630,98,4/20/15
80011,93,11/25/14
67154,100,9/26/14
67154,100,3/25/15
33451,100,11/24/14
89799,100,11/24/14
78680,99,7/30/14
78680,99,1/26/15
30890,97,6/30/14
30890,97,12/23/14
32246,100,12/8/14
32242,100,12/8/14
32244,99,9/26/14
32244,100,3/3/15
43118,96,10/16/14
43118,100,10/16/14
43118,100,3/24/15
65273,100,9/25/14
65273,100,2/5/15
60886,100,11/6/14
60886,99,4/15/15
82186,99,10/29/14
62923,100,6/25/14
62923,100,12/30/14
69423,100,6/24/14
69423,100,12/2/14
69423,100,5/13/15
77811,99,11/7/14
90674,96,6/30/14
90674,98,12/18/14
57760,100,7/2/14
57760,96,12/17/14
49872,98,10/14/14
49872,97,4/23/15
72294,99,7/10/14
72294,98,1/2/15
81478,99,6/20/14
81478,99,12/16/14
31046,100,7/21/14
31046,100,1/8/15
31046,100,5/1/15
72018,95,10/15/14
72018,87,3/12/15
72018,95,3/25/15
60153,98,6/16/14
60153,99,11/26/14
60153,100,5/12/15
35891,97,10/21/14
35891,95,5/18/15
62328,95,10/28/14
62328,95,4/17/15
50438,99,10/6/14
50438,97,10/14/14
50438,100,10/28/14
50438,99,4/15/15
50631,99,10/7/14
50631,97,4/1/15
31497,100,11/20/14
31497,99,5/18/15
32994,96,7/23/14
32994,98,1/9/15
62111,98,8/11/14
62111,98,1/27/15
48825,95,11/21/14
48825,93,5/22/15
34103,95,7/31/14
34103,89,1/23/15
34103,96,1/23/15
64622,99,8/13/14
64622,98,1/28/15
62827,99,9/11/14
62827,100,2/20/15
42078,96,6/27/14
42078,99,12/29/14
31054,98,11/6/14
31054,96,4/13/15
31473,99,7/10/14
31473,97,12/30/14
46898,100,7/7/14
46898,100,1/2/15
43814,95,9/25/14
43814,98,3/9/15
32436,78,9/5/14
32436,82,9/5/14
32436,86,9/18/14
32436,97,10/6/14
32436,96,3/3/15
32259,90,9/30/14
32259,94,9/30/14
32259,94,3/31/15
88003,100,7/29/14
88003,99,3/2/15
32187,100,9/15/14
32187,93,3/4/15
32187,97,3/4/15
32257,100,7/28/14
32257,100,1/14/15
66576,99,10/29/14
66576,98,4/15/15
32258,98,6/17/14
32258,96,12/30/14
75371,99,10/17/14
75371,100,5/4/15
69506,100,6/17/14
69506,100,12/29/14
32260,97,7/16/14
49085,94,10/27/14
49085,98,4/3/15
64207,93,7/24/14
64207,95,1/21/15
30671,98,2/3/15
32264,99,8/18/14
94733,100,9/24/14
94733,100,3/18/15
84730,92,9/11/14
84730,96,9/11/14
84730,91,4/23/15
84730,95,4/23/15
92547,98,5/14/15
93540,100,9/24/14
93540,100,3/17/15
86670,100,7/15/14
86670,98,1/28/15
78769,100,11/24/14
78769,100,5/11/15
77034,100,10/16/14
77034,100,3/24/15
80997,100,6/26/14
80997,98,11/24/14
93456,99,6/26/14
93456,99,12/17/14
92596,100,6/13/14
92596,100,11/17/14
72129,98,8/23/14
72129,100,2/3/15
54476,98,11/18/14
54476,79,5/15/15
64780,96,6/24/14
64780,98,12/2/14
78867,98,6/25/14
78867,98,12/17/14
83459,100,12/18/14
85470,92,10/13/14
85470,96,10/13/14
85470,95,3/30/15
50802,100,9/26/14
50802,99,4/15/15
41126,99,9/11/14
41126,98,2/13/15
35716,98,1/26/15
50715,99,4/30/15
55380,100,6/25/14
70144,100,6/23/14
70144,100,12/4/14
32277,100,9/16/14
32277,96,5/7/15
45061,98,11/12/14
45061,93,4/20/15
45061,97,4/20/15
32278,100,9/16/14
32278,100,1/15/15
53502,99,7/15/14
94405,100,9/24/14
94405,100,10/24/14
94405,100,4/23/15
75634,100,8/28/14
75634,100,3/11/15
32217,100,6/27/14
32217,94,12/10/14
32217,95,12/22/14
32217,100,1/7/15
34104,97,9/9/14
34104,94,2/20/15
51188,94,9/29/14
51188,97,11/3/14
51188,88,3/19/15
51188,97,4/1/15
51715,93,8/1/14
51715,94,1/26/15
32284,96,11/25/14
32284,95,5/12/15
56946,98,6/11/14
56946,99,12/12/14
74523,97,9/26/14
74523,98,3/4/15
56948,97,11/13/14
56948,98,5/21/15
59244,100,6/30/14
59244,98,12/3/14
32323,100,6/11/14
32323,99,11/21/14
32323,99,5/5/15
32317,95,9/25/14
32317,96,4/29/15
32322,100,11/18/14
32322,100,5/11/15
34110,100,10/16/14
34110,95,3/10/15
32321,98,11/19/14
32321,95,4/30/15
46766,98,10/2/14
46766,98,4/17/15
32314,94,7/22/14
32314,98,1/5/15
32315,98,9/19/14
32315,94,2/3/15
32316,95,7/28/14
32316,100,1/12/15
32324,97,7/8/14
32324,94,1/8/15
32324,99,1/24/15
40915,90,9/5/14
40915,99,1/22/15
32318,93,10/13/14
32318,98,10/13/14
32318,95,3/9/15
48258,100,8/11/14
